"number","title","pageid","namespace","length","touched","Wikidata"
"1333","Картунов_Олексій_Васильович","654733","","19492","20240609221623","Q4216279"
"1334","Поет_як_міфотворець._Семантика_символів_у_творчості_Тараса_Шевченка","654759","","6149","20220323152408","Q12141563"
"1335","Тусон_(Аризона)","656245","","20820","20241130075819","Q18575"
"1336","Список_населених_пунктів_світу,_назва_яких_пов'язана_з_Україною","657018","","70387","20250525113701","Q6565936"
"1337","Ізмайлович_Дмитро_Васильович","657126","","8621","20250125185815","Q4198627"
"1338","Скриня","658415","","10172","20250331065943","Q366134"
"1339","Статус_української_мови","661316","","61662","20250125180505","Q12157551"
"1340","Інститут_Св._Петра_Могили","662008","","3020","20241105064531","Q7591507"
"1341","Тарковський_Арсеній_Олександрович","663659","","18385","20250327035649","Q777997"
"1342","Алексієвич_Світлана_Олександрівна","663947","","50649","20250304100242","Q274334"
"1343","Фантазія_(фільм,_1940)","664638","","11734","20250517192429","Q943192"
"1344","День_пам'яті_(США)","665253","","4263","20240302165647","Q371781"
"1345","Ананіашвілі_Ніна_Гедаванівна","665509","","5534","20250125141935","Q253952"
"1346","Кара_(значення)","665812","","5209","20231012202620","Q223947"
"1347","Ланцюговий_міст_(Київ)","668064","","20886","20240903194504","Q1990053"
"1348","Василь_Зінько","669974","","102812","20240121140044","Q12107307"
"1349","Дамбо","670194","","8612","20250430170729","Q40895"
"1350","Вітер_Сергій_Володимирович","670396","","7358","20230621153113","Q12093536"
"1351","Петро_Хаба","672586","","3329","20250412192229","Q12166753"
"1352","Газета_Виборча","673938","","68333","20250303194759","Q741296"
"1353","Нікітін_Юрій","674840","","2868","20250523182848","Q4319775"
"1354","Теодор_Кучар","675166","","11671","20241221155207","Q3523700"
"1355","Київський_академічний_обласний_музично-драматичний_театр_імені_П._К._Саксаганського","676821","","48298","20250309103821","Q4220193"
"1356","Йоан_(Голоніч)","676862","","3863","20250112123001","Q3543918"
"1357","Вулиця_Миклухо-Маклая_(Львів)","681560","","4643","20241130052457","Q12091980"
"1358","Вулиця_Миклухо-Маклая_(Москва)","682196","","6884","20220606213222","Q4473180"
"1359","FHM","683150","","11226","20240910132305","Q157015"
"1360","Музей_покинутих_секретів","685344","","24867","20250412214448","Q12130575"
"1361","Єжи_Онух","691249","","5141","20240727035223","Q6185463"
"1362","Білокриницький_палац","693408","","10069","20250128084724","Q12086739"
"1363","Вулиця_Анни_Ахматової_(Київ)","693459","","7556","20250413031255","Q12091192"
"1364","В'ятрович_Володимир_Михайлович","694079","","39048","20250214065643","Q9377997"
"1365","Роман_Моргунов","695602","","3170","20210310094336","Q1665751"
"1366","Гунько","697271","","2384","20240509132238","Q105450848"
"1367","Сідельник_Павло","702814","","5634","20190518194406","Q12159279"
"1368","Станіслав_Місаковський","702941","","8045","20220415084015","Q9342594"
"1369","Себастіан_з_Фельштина","707151","","6874","20250124112731","Q163833"
"1370","Єжи_Гарасимович","707220","","19896","20240819214047","Q2031415"
"1371","B&H_Film_Distribution_Company","709279","","32706","20241114180346","Q16687496"
"1372","Богдан_Батрух","709699","","40710","20250127165755","Q12128177"
"1373","Джованні_Батіста_Мартіні","714090","","10940","20240805073035","Q283651"
"1374","Вайнона_Райдер","721172","","50463","20250413210158","Q101797"
"1375","Рукавиця_Микита_Вадимович","722066","","9134","20230708182641","Q240528"
"1376","Моргунов","734146","","2814","20241130095354","Q1296348"
"1377","Музей_української_діаспори","735063","","47656","20250413164140","Q12130556"
"1378","Попарт","737677","","11844","20241212090627","Q134147"
"1379","Пам'ятник_Лесі_Українці_(Торонто)","740412","","3827","20250408134905","Q12138373"
"1380","Молочний_Андрій_Сергійович","740750","","13166","20250516133808","Q4301061"
"1381","Гнідичі","742178","","2933","20221221162244","Q12096347"
"1382","Мосендзи","744401","","4926","20241107115622","Q12130177"
"1383","Поширення_української_мови","749783","","204754","20250219122445","Q21071497"
"1384","Воєвода_Олексій_Іванович","749856","","5952","20241201005115","Q714637"
"1385","Едвард_Шраєр","759244","","5777","20240210174059","Q1207881"
"1386","Добрянський","760554","","5904","20230111060940","Q51536105"
"1387","Премія_імені_Сахарова","761010","","68237","20250504100605","Q48786"
"1388","Вернер_фон_Гейденстам","761034","","10682","20230313123945","Q129173"
"1389","Лукас_Маковський","761055","","3889","20230703184610","Q2112793"
"1390","Восток-4","764896","","10694","20231126180826","Q568419"
"1391","Музей_Української_революції_1917—1921_років","765377","","20713","20250215005037","Q11173475"
"1392","Угринюк_Марія","765474","","2666","20250116173943","Q12163443"
"1393","Комісія_Дешена","766727","","16243","20240308040102","Q1986258"
"1394","Навоїйська_область","767662","","12287","20230207171909","Q487570"
"1395","Церква_Різдва_Пресвятої_Богородиці_(Львів)","768504","","14933","20250430141729","Q2855761"
"1396","Ірина_Рима_Макарик","769347","","7915","20240310104040","Q12074962"
"1397","O.Torvald","769498","","36493","20250315122715","Q4045567"
"1398","Українці_в_Словаччині","771058","","47959","20241116131516","Q3491511"
"1399","Іван-Павло_Химка","771907","","23398","20250309121317","Q1592186"
"1400","Бєляєвський_гурток","772379","","3983","20220401013024","Q815647"
"1401","Черниченко_Юрій_Дмитрович","772582","","10446","20221118210454","Q4513720"
"1402","Завойко_Василь_Степанович","773901","","20740","20240601094131","Q163876"
"1403","Люди,_пов'язані_з_Дніпром","776011","","27421","20241117012646","Q12136653"
"1404","Теорія_вічного_миру","777264","","11877","20240106121600","Q3360686"
"1405","Нудний_Сергій_Вікторович","779462","","8847","20250204152722","Q2038076"
"1406","Українсько-молдовські_відносини","781155","","254627","20250425075509","Q4470622"
"1407","Список_космонавтів_і_астронавтів","783559","","110133","20250411103634","Q931500"
"1408","2011_у_кіно","783613","","90823","20241025193311","Q250415"
"1409","Австрійська_національна_бібліотека","783621","","27973","20250418174856","Q304037"
"1410","Архіви_України","789696","","164694","20240607164013","Q13401"
"1411","Кеті_Сагал","790510","","13481","20250124212701","Q229244"
"1412","Едвард_Хмара","793345","","5836","20240204183013","Q12167312"
"1413","Брі_Олсон","797721","","19167","20250226044300","Q235053"
"1414","Бек_(прізвище)","800788","","7505","20230815100514","Q12081685"
"1415","Кід_Каплан","803734","","6267","20221101175941","Q771355"
"1416","Мироненко_Віктор_Іванович","803764","","14329","20250517173257","Q4296021"
"1417","Антоніу_Родріґу_Ноґейра","806186","","43083","20231214072210","Q549014"
"1418","Шевченківська_медаль_(Канада)","812116","","2657","20240308053626","Q12171532"
"1419","Музей_історії_Києва","812370","","27635","20250413164020","Q3398672"
